source_identity,replacement_identity,replacement_gain,replacement_fraction,delta_residual_absorption,edge_presence_fraction,top_replacement_consistency,stable_edge,presence_persistent_edge
PE 18:1_22:6,PE O-16:1_22:1,0.0,0.0,-2.2375051992900528e-17,0.41935483870967744,0.0,False,False
PE 18:1_22:6,PE O-16:1_22:2,0.0,0.0,3.9505951174964995e-17,0.7903225806451613,0.0,False,False
PE 18:1_22:6,PE O-16:1_22:4,0.0,0.0,0.05226289872918032,0.016129032258064516,0.0,False,False
PE 18:1_22:6,PE O-16:1_24:0,6.366022679957792e-06,0.0001687853112267933,1.4931632597020095e-16,0.8225806451612904,0.0,False,False
PE 18:1_22:6,PE O-16:1_24:1,7.748222305938978e-06,0.0002054322108338708,1.4157027525586186e-16,0.8225806451612904,0.0,False,False
PE 18:1_22:6,PE O-16:1_24:4,1.1581362380037527e-06,3.070620310384867e-05,-3.5450473001251777e-16,0.6451612903225806,0.0,False,False
PE 18:1_22:6,PE O-16:1_24:5,1.0933146643067777e-05,0.0002898755866277561,-1.8144768725492773e-16,0.9516129032258065,0.0,False,False
PE 18:1_22:6,PE O-18:0_20:4,0.0,0.0,1.109522890697955e-14,0.03225806451612903,0.0,False,False
PE 18:1_22:6,PE O-18:0_20:5,0.0,0.0,0.0603469228534736,0.06451612903225806,0.0,False,False
PE 18:1_22:6,PE O-18:0_22:4,0.0,0.0,0.03844254831411147,0.14516129032258066,0.0,False,False
PE 18:1_22:6,PE O-18:0_22:5,0.0023200702118774865,0.06151309733982131,-6.880328487816912e-16,0.9032258064516129,0.0,False,False
PE 18:1_22:6,PE O-18:0_22:6,0.0,0.0,0.052467859444562774,0.016129032258064516,0.0,False,False
PE 18:1_22:6,PE O-18:1_20:1,0.0005280907061013406,0.014001513765559312,3.627555304348998e-15,0.43548387096774194,0.0,False,False
PE 18:1_22:6,PE O-18:1_22:4,0.0,0.0,0.03195168573742331,0.3064516129032258,0.0,False,False
PE 18:1_22:6,PE O-18:1_22:6,0.0030390913177093665,0.08057683732751353,-2.4461525591238504e-14,1.0,0.0,False,True
PE 18:1_22:6,PE O-18:2_22:4,0.0,0.0,0.03316399446742594,0.06451612903225806,0.0,False,False
PE 18:1_22:6,PE O-18:2_22:6,0.002960756774292927,0.07849991725432896,-2.3454648251557986e-14,1.0,0.0,False,True
PE 18:1_22:6,PE O-18:3_22:6,0.003316181063879811,0.08792344625373899,-2.417484523757947e-14,1.0,0.0,False,True
PE 18:1_22:6,PE O-20:2_20:4,0.0,0.0,1.1746203075898e-14,0.1774193548387097,0.0,False,False
PE 18:1_22:6,PG 14:0_20:0,0.00034048825779548863,0.00902752306271413,8.64236383225783e-16,0.9838709677419355,0.0,False,False
PE 18:1_22:6,PG 14:0_22:4,0.0,0.0,0.03114711608262877,0.3548387096774194,0.12903225806451613,False,False
PE 18:1_22:6,PG 16:1_20:1,0.0,0.0,-1.6068084212401693e-15,0.12903225806451613,0.0,False,False
PE 18:1_22:6,PG 14:0_22:0,0.0,0.0,-5.649700628207384e-16,0.6290322580645161,0.0,False,False
PE 18:1_22:6,PG 16:1_22:6,0.0013917357692311075,0.03689973579495487,-1.960613930877909e-14,1.0,0.0,False,True
PE 18:1_22:6,PG 16:0_22:6,0.0,0.0,-1.7516868828942003e-14,0.7903225806451613,0.0,False,False
PE 18:1_22:6,PG 16:1_22:4,0.0,0.0,-0.030108121136719103,0.12903225806451613,0.0,False,False
PE 18:1_22:6,PG 18:1_20:4,0.0012282842107216299,0.03256606883200438,0.019210954708071652,0.5967741935483871,0.0,False,False
PE 18:1_22:6,PG 16:0_22:4,0.0015871624971592058,0.04208117525152881,3.0891556157698295e-15,0.6451612903225806,0.0,False,False
PE 18:1_22:6,PG 16:1_22:3,0.0,0.0,-0.014167345374634297,0.11290322580645161,0.0,False,False
PE 18:1_22:6,PG 17:0_18:1,0.0,0.0,0.10249772159423337,0.08064516129032258,0.0,False,False
PE 18:1_22:6,PG 17:0_20:1,4.5434730167177384e-05,0.001204632068923646,2.7493345136276526e-15,0.8064516129032258,0.0,False,False
PE 18:1_22:6,PG 17:1_20:1,0.0,0.0,-0.0069412321318910765,0.14516129032258066,0.0,False,False
PE 18:1_22:6,PC 14:0_18:0,0.0,0.0,-0.006236540542913273,0.46774193548387094,0.0,False,False
PE 18:1_22:6,PC 14:0_20:1,0.0,0.0,6.3830079962559596e-15,0.04838709677419355,0.0,False,False
PE 18:1_22:6,PC 14:1_17:1,0.000453523692862166,0.01202448396696143,-3.3562577989350793e-16,0.8064516129032258,0.0,False,False
PE 18:1_22:6,PC 14:1_20:1,0.0,0.0,0.025965341860901252,0.22580645161290322,0.0,False,False
PE 18:1_22:6,PC 16:0_18:1,0.0026888576075270315,0.0712909285667185,1.5046566946124248e-15,1.0,0.0,False,True
PE 18:2_22:6,PA 22:6_22:6,0.0,0.0,0.040716943761866436,0.015625,0.0,False,False
PE 18:2_22:6,PS 14:0_22:0,0.0,0.0,6.927179871347777e-16,0.0625,0.0,False,False
PE 18:2_22:6,PS 14:0_22:1,0.0001163670470635779,0.0023428662375498195,1.5349907472927222e-15,0.828125,0.0,False,False
PE 18:2_22:6,PS 14:0_22:2,0.0004673640640326189,0.00940963540707405,8.545987029895241e-17,0.6875,0.0,False,False
PE 18:2_22:6,PS 16:0_18:1,0.0,0.0,-1.597801697638647e-15,0.046875,0.0,False,False
PE 18:2_22:6,PS 16:0_20:1,0.0008848538331717969,0.017815130857209902,-1.1668559213895425e-16,1.0,0.0,False,True
PE 18:2_22:6,PS 20:0_16:1,0.0005056017685625041,0.010179491042368533,-6.3273173202109e-16,0.828125,0.0,False,False
PE 18:2_22:6,PS 16:1_20:1,0.0,0.0,-7.362696518063592e-16,0.109375,0.0,False,False
PE 18:2_22:6,PS 18:0_18:2,0.002886132004392944,0.05810769801961075,-1.5530687967790391e-15,0.90625,0.0,False,False
PE 18:2_22:6,PS 18:1_18:1,0.0,0.0,-6.140373853931942e-15,0.03125,0.0,False,False
PE 18:2_22:6,PE 16:0_22:4,0.0,0.0,-7.616405508013607e-15,0.25,0.0,False,False
PE 18:2_22:6,PE 16:0_22:6,0.001195877995832817,0.024077109898085484,-1.006783010483428e-14,0.78125,0.03125,False,False
PE 18:2_22:6,PE 18:0_22:6,0.002611333964923357,0.05257507460890905,-1.4745114544657712e-14,0.984375,0.0,False,False
PE 18:2_22:6,PE 18:1_20:3,0.0,0.0,-1.0255184435874292e-15,0.5625,0.015625,False,False
PE 18:2_22:6,PE 18:1_20:5,0.0,0.0,-0.041629619668765154,0.015625,0.0,False,False
PE 18:2_22:6,PE 18:1_22:6,0.00842115781127729,0.16954667850548,-1.1780314428901748e-14,1.0,0.3125,False,True
PE 18:2_22:6,PE 18:2_20:4,0.010674098287966899,0.2149060677074903,0.2712460172916434,0.71875,0.515625,False,False
PE 18:2_22:6,PE 20:1_18:3,0.0001350465700062642,0.0027189488549255653,-7.48595594637939e-16,0.90625,0.0,False,False
PE 18:2_22:6,PE 20:0_20:4,0.0,0.0,1.2734342404066012e-14,0.140625,0.0,False,False
PE 18:2_22:6,PE 20:1_20:4,0.00023768638616853072,0.0047854390339150815,1.268750382130601e-14,0.390625,0.0,False,False
PE 18:2_22:6,PE 20:1_20:5,0.0,0.0,-3.372377958720199e-15,0.03125,0.0,False,False
PE 18:2_22:6,PE 20:2_20:4,0.0,0.0,1.1975886055162813e-14,0.046875,0.0,False,False
PE 18:2_22:6,PE 20:3_20:4,0.0,0.0,-0.015009557325286658,0.0625,0.0,False,False
PE 18:2_22:6,PE 20:4_20:4,0.0,0.0,0.020280177888556777,0.03125,0.015625,False,False
PE 18:2_22:6,PE 17:0_22:6,0.0,0.0,0.04717268371751956,0.203125,0.0,False,False
PE 18:2_22:6,PE O-16:0_22:3,0.000566478529224773,0.011405148226305718,-1.9803681482738014e-15,0.25,0.0,False,False
PE 18:2_22:6,PE O-16:0_22:4,0.0,0.0,0.018213175227695864,0.28125,0.0,False,False
PE 18:2_22:6,PE O-16:1_22:1,2.3903461008769602e-05,0.00048125833877555956,-6.224601129947736e-17,0.75,0.0,False,False
PE 18:2_22:6,PE O-16:1_22:2,0.0,0.0,-9.30197819023213e-16,0.09375,0.0,False,False
PE 18:2_22:6,PE O-16:1_24:0,6.0963489024418e-06,0.00012274033221837467,1.1105546096015458e-16,0.984375,0.0,False,False
PE 18:2_22:6,PE O-16:1_24:1,7.550349143639395e-06,0.00015201432481724129,1.314125259179354e-16,0.984375,0.0,False,False
PE 18:2_22:6,PE O-16:1_24:4,9.745760365291803e-07,1.962154535606493e-05,-1.9346594436066931e-16,0.75,0.0,False,False
PE 18:2_22:6,PE O-16:1_24:5,5.401267488670683e-06,0.00010874596854097541,-1.3028906758693204e-16,0.734375,0.0,False,False
PE 18:2_22:6,PE O-18:0_20:4,0.0,0.0,1.2251987174590197e-14,0.125,0.0,False,False
PE 18:2_22:6,PE O-18:0_20:5,0.0,0.0,0.03482976957624929,0.03125,0.0,False,False
PE 18:2_22:6,PE O-18:0_22:4,0.0,0.0,0.00749278351885068,0.078125,0.0,False,False
PE 18:2_22:6,PE O-18:0_22:5,0.0025591026474998946,0.05152347973542807,-1.0682483787369052e-16,0.875,0.0,False,False
PE 18:2_22:6,PE O-18:1_20:4,0.0,0.0,1.331366171715026e-14,0.140625,0.0,False,False
PE 18:2_22:6,PE O-18:1_22:4,0.0,0.0,0.007186291964984051,0.3125,0.015625,False,False
PE 18:2_22:6,PE O-18:1_22:6,0.0023095495121598503,0.0464991224967035,-8.969999463301582e-15,1.0,0.0,False,True
PE 18:2_22:6,PE O-20:0_18:2,0.0003051040298174715,0.006142786539983283,0.5974549203791317,0.09375,0.0,False,False
PE 18:2_22:6,PE O-20:1_18:2,0.001905766540004562,0.03836959170055564,0.5717531150247291,0.59375,0.09375,False,False
PE 18:2_22:6,PE O-18:2_22:4,0.0,0.0,0.004094666840660719,0.03125,0.0,False,False
PE 18:2_22:6,PE O-18:2_22:6,0.0035765636076532763,0.07200844512486508,-9.371003470088977e-15,1.0,0.0,False,True
PE 18:2_22:6,PE O-18:3_22:6,0.0032054537404822784,0.06453673556312382,-1.0610171589423787e-14,1.0,0.0,False,True
PE 18:2_22:6,PE O-20:0_20:4,0.0,0.0,1.153556421667125e-14,0.5,0.0,False,False
PE 18:2_22:6,PE O-20:1_20:4,0.0,0.0,1.308029053287235e-14,0.046875,0.0,False,False
PE 18:2_22:6,PE O-20:2_20:4,0.0003422836906007247,0.006891340139741189,1.3092077215705049e-14,0.828125,0.0,False,False
PE 18:2_22:6,PE O-20:3_20:4,0.0,0.0,1.3600445320365014e-14,0.34375,0.0,False,False
PE 18:2_22:6,PG 14:0_20:0,1.1654638097925241e-05,0.00023464768419853853,1.8078049486316858e-17,0.4375,0.0,False,False
PE 18:2_22:6,PG 14:0_22:4,0.0,0.0,0.0019187635444127497,0.078125,0.0,False,False
PE 18:2_22:6,PG 16:1_20:3,0.0,0.0,4.572924790516059e-16,0.015625,0.0,False,False
PE 18:2_22:6,PG 14:0_22:2,0.0,0.0,0.00042045887545430277,0.015625,0.0,False,False
PE 18:2_22:6,PG 16:1_20:1,0.0,0.0,-9.749820779779522e-16,0.03125,0.0,False,False
PE 18:2_22:6,PG 14:0_22:0,0.0,0.0,3.4389380500107296e-16,0.09375,0.0,False,False
PE 18:2_22:6,PG 16:1_22:6,0.0020169456917520263,0.040608007880406354,-9.403872650973188e-15,1.0,0.0,False,True
PE 18:2_22:6,PG 16:0_22:6,0.0010596404537167523,0.021334182705509137,-9.41373340523845e-15,1.0,0.0,False,True
PE 18:2_22:6,PG 16:0_22:5,0.0,0.0,0.009742859730786963,0.0625,0.0,False,False
PE 18:2_22:6,PG 18:1_20:4,0.0,0.0,0.008915279068048763,0.125,0.0,False,False
PE 18:2_22:6,PG 16:0_22:4,0.0015914531562556643,0.03204138940121398,-3.32679764929092e-15,0.734375,0.0,False,False
PE 18:2_22:6,PG 16:1_22:3,0.0,0.0,-0.009547238927445564,0.03125,0.0,False,False
PE 18:2_22:6,PG 18:2_20:2,0.0,0.0,0.0952210887349037,0.015625,0.0,False,False
PE 18:2_22:6,PG 17:0_20:1,0.0,0.0,1.4717175740906132e-15,0.109375,0.0,False,False
PE 18:2_22:6,PG 17:0_20:3,0.0,0.0,0.023222757419320613,0.15625,0.0,False,False
PE 18:2_22:6,PG 17:1_20:1,0.0,0.0,0.00977583918201174,0.09375,0.0,False,False
PE 18:2_22:6,PC 14:0_20:1,0.0011280775193235199,0.022712054658549894,-2.521682470960675e-16,0.984375,0.0,False,False
PE 18:2_22:6,PC 20:0_14:1,0.00043489395104947745,0.008755901095193926,-5.293992446163472e-16,1.0,0.0,False,True
PE 18:2_22:6,PC 17:0_17:1,0.0004762552990477901,0.009588646345761736,-7.091702319220854e-16,1.0,0.0,False,True
PE 20:1_18:3,PA 20:1_20:1,0.0,0.0,0.01965423394021231,0.078125,0.0,False,False
PE 20:1_18:3,PS 14:0_22:1,0.0,0.0,-1.8712942784680482e-16,0.015625,0.0,False,False
PE 20:1_18:3,PS 16:0_18:1,2.68670189746429e-05,0.0009084559108895205,-5.463645681867606e-16,0.203125,0.0,False,False
PE 20:1_18:3,PS 16:0_20:1,0.00029279740134268567,0.009900373770305473,-1.1893946433942915e-15,0.765625,0.0,False,False
PE 20:1_18:3,PS 20:0_16:1,0.0,0.0,-3.0876355594722795e-16,0.59375,0.0,False,False
PE 20:1_18:3,PS 16:1_20:1,0.0009770238983935996,0.03303615992580677,3.8099551509609464e-16,0.9375,0.0,False,False
PE 20:1_18:3,PS 18:0_18:1,9.45179816670555e-05,0.003195941433317321,-2.6935877667838706e-15,0.453125,0.0,False,False
PE 20:1_18:3,PS 18:0_18:2,0.0,0.0,3.7781431482269896e-16,0.0625,0.0,False,False
PE 20:1_18:3,PS 18:1_18:1,0.00012635990136626585,0.004272613921326445,-3.997084578807751e-16,0.90625,0.0,False,False
PE 20:1_18:3,PE 16:0_22:4,0.004183853607099261,0.14146885976642978,-2.724604469449478e-15,1.0,0.296875,False,True
PE 20:1_18:3,PE 16:0_22:6,0.0,0.0,-8.667723989766215e-15,0.59375,0.0,False,False
PE 20:1_18:3,PE 18:0_20:4,0.0,0.0,0.0784507220802235,0.46875,0.359375,False,False
PE 20:1_18:3,PE 18:0_22:6,2.645701624948149e-05,0.0008945924674049556,-1.1782978683229759e-14,0.265625,0.0,False,False
PE 20:1_18:3,PE 18:1_20:1,0.0,0.0,0.03578402520650602,0.078125,0.0,False,False
PE 20:1_18:3,PE 18:1_20:3,0.0012688117825663363,0.04290239883950421,-2.275493842617147e-16,0.90625,0.0625,False,False
PE 20:1_18:3,PE 18:1_20:4,0.002194389553164748,0.07419900816864725,2.8653257991902756e-15,0.625,0.0,False,False
PE 20:1_18:3,PE 18:1_20:5,0.0,0.0,-0.020229955585128336,0.015625,0.0,False,False
PE 20:1_18:3,PE 18:1_22:6,0.0,0.0,-9.05996481391698e-15,0.90625,0.0,False,False
PE 20:1_18:3,PE 18:2_22:6,0.00027898388792398435,0.009433296722151577,-8.437759466326355e-15,0.984375,0.0,False,False
PE 20:1_18:3,PE 20:0_18:3,0.0,0.0,0.7959965630328929,0.03125,0.0,False,False
PE 20:1_18:3,PE 18:3_20:4,0.0,0.0,0.42279320967565875,0.015625,0.0,False,False
PE 20:1_18:3,PE 20:0_20:4,0.0,0.0,3.520746620223709e-15,0.09375,0.0,False,False
PE 20:1_18:3,PE 20:1_20:4,0.004835412676909002,0.16350006050444185,3.2500639028433055e-15,0.8125,0.109375,False,False
PE 20:1_18:3,PE 20:1_20:5,0.0007162817046833404,0.02421967055949687,-1.79213853048885e-15,0.984375,0.0,False,False
PE 20:1_18:3,PE 20:2_20:4,0.0,0.0,2.8980734490634663e-15,0.421875,0.0,False,False
PE 20:1_18:3,PE O-16:0_22:3,0.0,0.0,-0.05164159735187055,0.1875,0.0,False,False
PE 20:1_18:3,PE O-16:0_22:4,0.0,0.0,-0.035074514391690896,0.03125,0.0,False,False
PE 20:1_18:3,PE O-16:1_22:1,0.0,0.0,1.3772725889524835e-16,0.109375,0.0,False,False
PE 20:1_18:3,PE O-16:1_22:2,3.9313405098537636e-05,0.0013293062126716803,1.358559646167803e-16,0.609375,0.0,False,False
PE 20:1_18:3,PE O-16:1_24:0,1.791264470608054e-05,0.0006056811877142404,3.264238957002702e-17,0.6875,0.0,False,False
PE 20:1_18:3,PE O-16:1_24:1,1.9457989757899622e-05,0.0006579340203792225,1.9350352398283662e-17,0.6875,0.0,False,False
PE 20:1_18:3,PE O-16:1_24:4,9.780126660569651e-06,0.00033069593178268773,-4.544905978829272e-17,0.8125,0.0,False,False
PE 20:1_18:3,PE O-16:1_24:5,1.8203489986252474e-05,0.0006155155543098006,2.488821390362504e-17,0.84375,0.0,False,False
PE 20:1_18:3,PE O-16:1_24:6,3.162045303548022e-05,0.0010691840241821354,1.3389110562438885e-16,0.59375,0.0,False,False
PE 20:1_18:3,PE O-18:0_20:4,0.0,0.0,3.2874897884126672e-15,0.234375,0.0,False,False
PE 20:1_18:3,PE O-18:0_20:5,0.0,0.0,-0.0040407819719875185,0.03125,0.0,False,False
PE 20:1_18:3,PE O-18:0_22:5,0.0007446347741684564,0.025178374373638845,-8.982212536646632e-17,0.703125,0.0,False,False
PE 20:1_18:3,PE O-18:1_20:1,0.0038085254316855845,0.1287778686371296,-5.509090355809934e-16,0.71875,0.0,False,False
PE 20:1_18:3,PE O-18:1_20:4,0.0,0.0,4.292749074805703e-15,0.171875,0.0,False,False
PE 20:1_18:3,PE O-18:1_22:5,0.0,0.0,0.0001965164525845014,0.03125,0.0,False,False
PE 20:1_18:3,PE O-18:1_22:6,2.9740618214021963e-05,0.00100562107152775,-7.627395479035764e-15,0.78125,0.0,False,False
PE 20:1_18:3,PE O-18:2_22:5,0.0,0.0,1.6560954364442227e-17,0.171875,0.0,False,False
PE 20:1_18:3,PE O-18:2_22:6,0.0003912150570159617,0.01322817508375452,-8.771036977321514e-15,0.78125,0.0,False,False
PE 20:1_18:3,PE O-18:3_22:0,3.609727236404984e-05,0.0012205589491361079,-4.757765703005013e-17,0.875,0.0,False,False
PE 20:1_18:3,PE O-18:3_22:6,5.9348804350019616e-05,0.002006764210308807,-9.093928805071177e-15,0.671875,0.0,False,False
PE 20:1_18:3,PE O-20:0_20:4,0.0,0.0,3.0189001132258717e-15,0.109375,0.0,False,False
PE 20:1_18:3,PE O-20:1_20:4,0.0,0.0,3.5318808211805942e-15,0.21875,0.0,False,False
PE 20:1_18:3,PE O-20:2_20:4,0.0,0.0,3.8481295542416946e-15,0.140625,0.0,False,False
PE 20:1_18:3,PE O-20:3_20:4,0.0,0.0,3.881906415968043e-15,0.1875,0.0,False,False
PE 20:1_18:3,PG 14:0_20:0,9.237911248074267e-05,0.0031236197382026078,5.748616023453844e-16,0.546875,0.0,False,False
PE 20:1_18:3,PG 16:0_20:4,0.0,0.0,0.009171926149356024,0.0625,0.0,False,False
PE 20:1_18:3,PG 16:1_20:3,0.0,0.0,2.919219074410155e-16,0.09375,0.0,False,False
PE 20:1_18:3,PG 14:0_22:3,0.0,0.0,4.940216895155647e-17,0.0625,0.0,False,False
PE 20:1_18:3,PG 16:1_20:2,0.0,0.0,0.011439839532169082,0.03125,0.0,False,False
PE 20:1_18:3,PG 16:1_20:1,5.7034635711251946e-05,0.0019285151056847396,-8.5331019098143e-17,0.4375,0.125,False,False
PE 20:1_18:3,PG 14:0_22:1,0.00017336849707841676,0.005862118014714121,-1.2678018736621026e-17,0.765625,0.0,False,False
PE 20:1_18:3,PG 14:0_22:0,0.00011055447699330999,0.0037381842844068955,5.378099756317171e-16,0.84375,0.0,False,False
PE 20:1_18:3,PG 16:1_22:6,0.0,0.0,-7.208225560658922e-15,0.296875,0.0,False,False
PE 20:1_18:3,PG 16:0_22:6,0.0002957334358948214,0.009999650059423403,-7.505387092079649e-15,0.703125,0.0,False,False
PE 20:1_18:3,PG 16:0_22:5,0.0,0.0,0.007191698387549101,0.0625,0.0,False,False
PE 20:1_18:3,PG 18:1_20:4,0.00040205301633618765,0.0135946395663133,0.0051413475530555286,0.484375,0.0,False,False
PE 20:1_18:3,PG 14:0_24:4,0.0,0.0,0.011108815693838368,0.046875,0.0,False,False
PE 20:1_18:3,PG 16:1_22:3,0.003865010139362088,0.13068778899755426,9.25167891274603e-16,0.703125,0.0,False,False
PE 20:1_18:3,PG 18:2_20:2,0.0,0.0,0.0290501793915021,0.015625,0.0,False,False
PE 20:1_18:3,PG 20:1_18:3,0.0005003528787548869,0.01691845793031477,0.6182990089200835,0.609375,0.0,False,False
PE 20:1_18:3,PG 17:0_20:1,0.0004072834881731428,0.013771497782757323,-9.880433790311295e-17,1.0,0.0,False,True
PE 20:1_18:3,PG 17:1_20:1,0.0,0.0,0.009082221024592434,0.203125,0.0,False,False
PE 20:1_18:3,PC O-16:1_16:1,0.0,0.0,-0.0025353997671477982,0.078125,0.0,False,False
PE 20:1_18:3,PC 14:0_20:1,0.003309382068855747,0.11190030813173804,-1.6327042579633722e-16,1.0,0.046875,False,True
PE 20:1_18:3,PC 14:1_17:1,0.0001336202689653,0.004518109108820017,4.341402726045872e-17,0.515625,0.0,False,False
PE 20:1_18:3,PC 20:0_14:1,0.0,0.0,3.8391941240620103e-16,0.296875,0.0,False,False
PE 20:1_18:3,PC 14:1_20:1,0.0,0.0,0.016166332751640762,0.1875,0.0,False,False
PE 20:1_18:3,PC 17:0_17:1,0.0,0.0,6.711038752305167e-17,0.234375,0.0,False,False
PE 20:0_20:4,PS 14:0_22:0,0.0,0.0,9.971559122651078e-17,0.375,0.0,False,False
PE 20:0_20:4,PS 14:0_22:2,0.00040107352556673927,0.017143847257332395,2.573777313417547e-15,0.6041666666666666,0.0,False,False
PE 20:0_20:4,PS 16:0_18:1,0.00026236641559681476,0.011214825880341272,6.1301953398961135e-15,0.9375,0.0,False,False
PE 20:0_20:4,PS 20:0_16:1,0.00240986543086178,0.1030094539375053,1.0126936304213927e-16,1.0,0.0625,False,True
PE 20:0_20:4,PS 18:0_18:2,0.0006353412147462757,0.02715759592086487,1.1208178691207164e-15,0.8125,0.0,False,False
PE 20:0_20:4,PS 18:1_18:1,0.0,0.0,2.6498207340412472e-15,0.3333333333333333,0.0,False,False
PE 20:0_20:4,PE 16:0_22:4,0.0,0.0,1.2022400821767543e-14,0.4583333333333333,0.0,False,False
PE 20:0_20:4,PE 16:0_22:6,0.0008505164635725579,0.036355240153860824,-3.909801718837019e-14,0.875,0.0,False,False
PE 20:0_20:4,PE 18:0_20:4,0.0,0.0,0.026783595993159614,0.3958333333333333,0.0,False,False
PE 20:0_20:4,PE 18:0_22:6,0.00026831407407723606,0.011469057940118934,-6.052763806951833e-14,0.6041666666666666,0.0,False,False
PE 20:0_20:4,PE 18:1_20:3,0.0,0.0,-1.7022027231920596e-15,0.020833333333333332,0.0,False,False
PE 20:0_20:4,PE 18:1_20:4,0.002080169161341343,0.0889166202657148,1.3670267230583652e-14,1.0,0.0,False,True
PE 20:0_20:4,PE 18:1_20:5,0.0,0.0,0.009062448734411229,0.10416666666666667,0.0,False,False
PE 20:0_20:4,PE 18:1_22:6,0.0,0.0,-4.456096464419234e-14,0.625,0.0,False,False
PE 20:0_20:4,PE 18:2_22:6,0.0,0.0,-4.408041501103819e-14,0.375,0.0,False,False
PE 20:0_20:4,PE 20:1_18:3,0.0,0.0,-3.3725988233347827e-16,0.125,0.0,False,False
PE 20:0_20:4,PE 20:1_20:4,0.0031109757504107333,0.13297834358660945,1.4496508243129625e-14,0.8125,0.7291666666666666,False,False
PE 20:0_20:4,PE 20:1_20:5,0.0,0.0,-5.752977244877631e-15,0.10416666666666667,0.0,False,False
PE 20:0_20:4,PE 20:2_20:4,0.0006378522351228183,0.027264929232717523,1.1061392953801321e-14,1.0,0.0,False,True
PE 20:0_20:4,PE 20:3_20:4,0.0,0.0,0.019559225763569003,0.20833333333333334,0.020833333333333332,False,False
PE 20:0_20:4,PE O-16:0_22:3,0.0005230895877657521,0.022359411486672094,-2.076935925784813e-15,0.25,0.0,False,False
PE 20:0_20:4,PE O-16:1_22:1,6.417735540787252e-05,0.0027432545614607486,-7.012080805589282e-16,0.875,0.0,False,False
PE 20:0_20:4,PE O-16:1_22:2,0.0,0.0,1.0291453319986356e-16,0.1875,0.0,False,False
PE 20:0_20:4,PE O-16:1_24:0,0.0,0.0,1.3949671962370494e-17,0.4791666666666667,0.0,False,False
PE 20:0_20:4,PE O-16:1_24:1,0.0,0.0,3.687523235818601e-16,0.5,0.0,False,False
PE 20:0_20:4,PE O-16:1_24:6,0.0,0.0,2.4787230376379215e-16,0.0625,0.0,False,False
PE 20:0_20:4,PE O-18:0_20:4,0.0003262857183038738,0.013947050005223498,1.422304440357901e-14,1.0,0.0,False,True
PE 20:0_20:4,PE O-18:0_22:5,0.0,0.0,-1.351233089544212e-15,0.020833333333333332,0.0,False,False
PE 20:0_20:4,PE O-18:1_20:4,0.000995113910693915,0.04253604339622353,1.6878714631514388e-14,1.0,0.020833333333333332,False,True
PE 20:0_20:4,PE O-18:1_22:4,0.0,0.0,-0.00527156681192477,0.0625,0.0,False,False
PE 20:0_20:4,PE O-18:1_22:5,0.0,0.0,-0.008057950504457106,0.020833333333333332,0.0,False,False
PE 20:0_20:4,PE O-18:2_22:5,0.0005363850919809501,0.022927726468700605,-1.044865846839112e-15,0.75,0.0,False,False
PE 20:0_20:4,PE O-18:2_22:6,0.0,0.0,-4.6069334333384754e-14,0.7708333333333334,0.0,False,False
PE 20:0_20:4,PE O-18:3_22:0,0.0,0.0,1.5024744961272266e-16,0.020833333333333332,0.0,False,False
PE 20:0_20:4,PE O-18:3_22:6,5.997870967028741e-05,0.0025637838743564436,-4.81891360816125e-14,1.0,0.0,False,True
PE 20:0_20:4,PE O-20:0_20:4,0.00021681397083507352,0.009267691239405186,1.3130979881641994e-14,1.0,0.0,False,True
PE 20:0_20:4,PE O-20:1_20:4,0.0012423988254179064,0.05310621204816845,1.4446787545029514e-14,1.0,0.0,False,True
PE 20:0_20:4,PE O-20:2_20:4,0.001865935703020842,0.079759232772569,1.4743649360156653e-14,1.0,0.0,False,True
PE 20:0_20:4,PE O-20:3_20:4,0.0022757239578736037,0.0972755902512067,1.554283646344227e-14,0.9791666666666666,0.16666666666666666,False,False
PE 20:0_20:4,PG 14:0_20:0,0.0002635870868372425,0.011267003348968104,7.370362306604793e-16,1.0,0.0,False,True
PE 20:0_20:4,PG 14:0_22:4,0.0,0.0,0.0025233148272296594,0.041666666666666664,0.0,False,False
PE 20:0_20:4,PG 16:1_20:3,0.0,0.0,1.6582401206439827e-15,0.041666666666666664,0.0,False,False
